ref_id,work_id,ref_doi,ref_search,ref_quality,openalex_id,oa_title,match_method,confidence
517_a2,517,NA,Guidelines for Electronic Text Encoding and Interchange,anystyle,W1485490758,Guidelines for electronic text encoding and interchange,offline_title_exact,1
518_a1,518,NA,Analyzing and visualizing the structure of medieval encyclopedic works with XML-related technologies Birnbaum,anystyle,W30941674,Analyzing and visualizing the structure of medieval encyclopedic works with XML-related technologies.,offline_title_exact,1
518_a3,518,NA,SVG Programming: The Graphical Web Cagle,anystyle,W7843115,SVG Programming: The Graphical Web,offline_title_exact,1
518_a11,518,NA,Extreme Markup Languages 2001 2001-08,anystyle,W7100053171,Extreme Markup Languages 2003,offline_title_fuzzy,0.9862068965517242
521_a1,521,NA,Methods for the Semantic Analysis of Document Markup,anystyle,W4206759527,Methods for the semantic analysis of document markup,offline_title_exact,1
521_a3,521,NA,Digital Representation and the Text Model Buzzetti 2003,anystyle,W2095445441,Digital Representation and the Text Model,offline_title_exact,1
521_a9,521,NA,Dublin Core Metadata Element Set. Version 1.1 Reference,anystyle,W7046533357,"Dublin Core Metadata Element Set, Version 1.1",offline_title_fuzzy,0.962962962962963
521_a10,521,NA,Functional Requirements for Bibliographic Records: Final,anystyle,W2912773781,Функционални изисквания за библиографските записи = Functional Requirements for Bibliographic Records,offline_title_fuzzy,0.9781818181818182
521_a14,521,NA,Markup Reconsidered Raymond; Tompa,anystyle,W7096296776,Markup Reconsidered,offline_title_exact,1
521_a15,521,NA,The Descriptive/Procedural Distinction is Flawed Renear,anystyle,W2048144088,The descriptive/procedural distinction is flawed,offline_title_exact,1
521_a16,521,NA,Markup Languages: Theory and Practice 2.4 2001,anystyle,W7039257869,Markup languages theory & practice,offline_title_fuzzy,0.95375
521_a17,521,NA,Towards a Semantics for XML Markup,anystyle,W4251690049,Towards a semantics for XML markup,offline_title_exact,1
521_a25,521,NA,Meaning and Interpretation of Markup,anystyle,W2021856532,Meaning and interpretation of markup,offline_title_exact,1
521_a26,521,NA,Meaning and Interpretation of Concurrent Markup Witt,anystyle,W176045036,Meaning and interpretation of concurrent markup,offline_title_exact,1
525_a1,525,NA,The Authorship of the Disputed Federalist Adair,anystyle,W2324703051,The Authorship of the Disputed Federalist Papers,offline_title_fuzzy,0.9708333333333333
525_a3,525,NA,Yale Law School Project,anystyle,W4206517573,Yale Law School,offline_title_exact,1
525_a4,525,NA,Separating Hyperplanes and the Authorship of the Disputed Federalist Papers Bosch; Smith,anystyle,W4247522292,Separating Hyperplanes and the Authorship of the Disputed Federalist Papers,offline_title_exact,1
525_a5,525,NA,The Authorship of the Federalist Bourne,anystyle,W4240409863,The Authorship of the Federalist,offline_title_exact,1
525_a6,525,NA,Detecting Collaborations in Text Collins,anystyle,W162517708,Detecting Collaborations in Text,offline_title_exact,1
525_a17,525,NA,"The Computer and Literary Style Dispute.""",anystyle,W2564228734,The Computer and Literary Style,offline_title_exact,1
525_a26,525,NA,An Assessment of Hilton; Holmes,anystyle,W7098356159,An Assessment of,offline_title_exact,1
525_a28,525,NA,The Federalist Holmes; Forsyth,anystyle,W4238874222,The Federalist,offline_title_exact,1
525_a37,525,NA,Computers and the Humanities 29 1995,anystyle,W2020352922,Computers and the Humanities,offline_title_fuzzy,0.9806451612903226
525_a38,525,NA,Literary Attribution and Likelihood-Ratio Tests: The Case of the Middle English McColly; Weier,anystyle,W2064359092,Literary attribution and likelihood-ratio tests: The case of the middle EnglishPearl-poems,offline_title_fuzzy,0.9752808988764045
525_a40,525,NA,An Experiment with the Federalist Papers Merriam,anystyle,W156627326,An experiment with the federalist papers,offline_title_exact,1
525_a41,525,NA,Computers and the Humanities 23.3 1989,anystyle,W2020352922,Computers and the Humanities,offline_title_fuzzy,0.9696969696969697
525_a42,525,NA,A Conservative Mitchell; Payne,anystyle,W4255953681,A Conservative,offline_title_exact,1
525_a49,525,NA,Applied Bayesian and Classical Inference: The Case of the Federalist Papers Mosteller; Wallace,anystyle,W1547032355,Applied Bayesian and Classical Inference: The Case of The Federalist Papers,offline_title_exact,1
525_a66,525,NA,Computer-Based Authorship Attribution Without Lexical,anystyle,W7097751820,Computer-Based Authorship Attribution Without Lexical Measures,offline_title_fuzzy,0.9709677419354839
525_a68,525,NA,The Literary Detective Tankard 1986,anystyle,W2798427899,The Literary Detective,offline_title_exact,1
525_a69,525,NA,Neural Network Tweedie; Singh; Holmes,anystyle,W2477835292,画像処理とNeural Networkを使用したトンネル内自動車火災の検知-色飽和を考慮した場合-,offline_title_exact,1
525_a73,525,NA,Computational Stylistics Using Artificial Neural Networks,anystyle,W1997424273,Computational stylistics using artificial neural networks,offline_title_exact,1
525_a74,525,NA,Literary and Linguistic Computing 15.2 2000,anystyle,W6974234441,Literary and Linguistic Computing,offline_title_fuzzy,0.9736842105263158
525_a75,525,NA,Information Categorization Approach to Literary Authorship Disputes Yang,anystyle,W2167489963,Information categorization approach to literary authorship disputes,offline_title_exact,1
526_a5,526,NA,Affordances of Prospect for Academic Users of Interpretively-tagged Text Collections,anystyle,W6921781158,Affordances of prospect for academic users of interpretively-tagged text collections,offline_title_exact,1
528_a7,528,NA,Standards going concrete: from LMF to Morphalou Romary; Salmon-Alt; Francopoulo 2004-08-29,anystyle,W6903470329,Standards going concrete: from LMF to Morphalou,offline_title_exact,1
529_a1,529,NA,Gramática descriptiva de la lengua española Bosque; Demonte; Carreter 1999,anystyle,W35565264,Gramática descriptiva de la lengua española,offline_title_exact,1
529_a2,529,NA,Diccionario ideológico de la lengua española Casares,anystyle,W2281733440,Diccionario ideologico de la lengua española,offline_title_exact,1
529_a4,529,NA,Diccionario de voces de uso actual Ezquerra,anystyle,W7065287616,DICCIONARIO de voces de uso actual,offline_title_exact,1
529_a7,529,NA,Curso Superior de Sintaxis Española (Higher Gili Gaya,anystyle,W7027480475,Curso superior de sintaxis española,offline_title_fuzzy,0.9666666666666667
529_a9,529,NA,Análisis sintáctico: Teoría y práctica Gómez Torrego,anystyle,W2157996628,Análisis sintáctico: teoría y práctica,offline_title_exact,1
529_a10,529,NA,Gramática didáctica del español Gómez Torrego,anystyle,W1607270978,Gramática didáctica del español,offline_title_exact,1
529_a11,529,NA,Gran Diccionario de la Lengua Española,anystyle,W1554831093,Gran diccionario de la lengua española,offline_title_exact,1
529_a12,529,NA,Gran Diccionario de Sinónimos y Antónimos,anystyle,W7028963041,Gran diccionario de sinónimos y antónimos,offline_title_exact,1
529_a15,529,NA,Un modelo robusto y eficiente para el análisis sintáctico de lenguajes naturales mediante árboles múltiples virtuales Quesada,anystyle,W7006652478,Un modelo robusto y eficiente para el análisis sintáctico de lenguajes naturales mediante árboles múltiples virtuales,offline_title_exact,1
529_a16,529,NA,Esbozo de una nueva gramática de la lengua española Española 1989,anystyle,W6991048491,Esbozo de una nueva gramática de la lengua española,offline_title_exact,1
529_a17,529,NA,Diccionario de la Lengua Española Española,anystyle,W2327352287,Diccionario de la Lengua Espanola,offline_title_exact,1
529_a19,529,NA,FLAVER: Flexionador y lematizador automático de formas verbales 2,anystyle,W7009784547,FLAVER : flexionador y lematizador automático de formas verbales,offline_title_exact,1
529_a20,529,NA,FLANOM: Flexionador y lematizador automático de formas nominales Rodríguez,anystyle,W6991255869,FLANOM: Flexionador y lematizador automático de formas nominales,offline_title_exact,1
529_a21,529,NA,Hacia la desambiguación funcional automática en Español Santana; Pérez; Losada; Carreras,anystyle,W7038169804,Hacia la desambiguación funcional automática en español,offline_title_exact,1
529_a22,529,NA,Procesamiento del Lenguaje Natural 28 2002,anystyle,W7023929096,Procesamiento del lenguaje natural,offline_title_fuzzy,0.9837837837837837
530_a1,530,NA,Spanish monolingual track: the impact of stemming on retrieval Rodríguez; Berrocal,anystyle,W1500105507,Spanish Monolingual Track: The Impact of Stemming on Retrieval,offline_title_exact,1
530_a2,530,NA,Evaluation of Cross-Language Information Retrieval Systems,anystyle,W32360141,Evaluation of Cross-Language Information Retrieval Systems,offline_title_exact,1
530_a4,530,NA,Stemming in Spanish: A first approach to its impact on information retrieval Figuerola; Gómez; Rodríguez; Berrocal,anystyle,W2040002823,Stemming in Spanish: A First approach to its impact on information retrieval,offline_title_exact,1
530_a5,530,NA,Relaciones morfoléxicas prefijales del español,anystyle,W7126855451,Relaciones morfoléxicas prefijales del español,offline_title_exact,1
530_a6,530,NA,Procesamiento de Lenguaje Natural 32 2004,anystyle,W7042878757,PROCESAMIENTO DE LENGUAJE NATURAL,offline_title_fuzzy,0.9833333333333333
530_a7,530,NA,Relaciones morfoléxicas sufijales en español 2003-03,anystyle,W7126937737,Relaciones morfoléxicas sufijales del español,offline_title_fuzzy,0.9819144937749589
530_a8,530,NA,FLAVER: Flexionador y lematizador automático de formas verbales,anystyle,W7009784547,FLAVER : flexionador y lematizador automático de formas verbales,offline_title_exact,1
530_a9,530,NA,FLANOM: Flexionador y lematizador automático de formas nominales Rodríguez,anystyle,W6991255869,FLANOM: Flexionador y lematizador automático de formas nominales,offline_title_exact,1
532_a4,532,NA,"What is Text, Really? Renear",anystyle,W2091780959,"What is text, really?",offline_title_exact,1
532_a6,532,NA,All in the Mind: Concept Analysis in Indexing Farrow,anystyle,W2520481048,All in the mind: concept analysis in indexing,offline_title_exact,1
532_a7,532,NA,Spinning the Semantic Web Fensel,anystyle,W4243470318,Spinning the Semantic Web,offline_title_exact,1
532_a8,532,NA,Indexing Published Letters Matthews,anystyle,W2461041707,Indexing published letters,offline_title_exact,1
533_a1,533,NA,Electronic Texts in the Humanities Hockey,anystyle,W7097284387,Electronic Texts in the Humanities:,offline_title_exact,1
533_a7,533,NA,'A New Computer-Assisted Literary Criticism?' Siemens,anystyle,W2108983520,A New Computer-assisted Literary Criticism?,offline_title_exact,1
533_a10,533,NA,Endowment for the Humanities 2001-04-03,anystyle,W7097271429,ENDOWMENT FOR THE HUMANITIES,offline_title_exact,1
534_a1,534,NA,On Christian Doctrine Hippo,anystyle,W3146444365,On Christian Doctrine,offline_title_exact,1
534_a5,534,NA,Modes of Meaning Firth,anystyle,W4394869660,Modes of Meaning,offline_title_exact,1
534_a6,534,NA,A Synopsis of Linguistic Theory Firth 1930,anystyle,W2979401726,"A Synopsis of Linguistic Theory, 1930-1955",offline_title_fuzzy,0.9512195121951219
534_a15,534,NA,Linguistic Semantics: An Introduction Lyons,anystyle,W7048270743,Linguistic semantics an introduction,offline_title_exact,1
534_a19,534,NA,Course in General Linguistics,anystyle,W3135957087,Course in General Linguistics,offline_title_exact,1
536_a1,536,NA,Introduction: quo vadimus? Lessard; Levinson,anystyle,W1580027200,Introduction: Quo Vadimus?,offline_title_exact,1
536_a2,536,NA,Computers and the Humanities 31.4 1998,anystyle,W2020352922,Computers and the Humanities,offline_title_fuzzy,0.9696969696969697
536_a3,536,NA,Radiant Textuality: literature after the World McGann,anystyle,W1506026338,Radiant textuality: literature after the World Wide Web,offline_title_fuzzy,0.9666666666666667
536_a11,536,NA,Guidelines for Electronic Text Encoding and Interchange,anystyle,W1485490758,Guidelines for electronic text encoding and interchange,offline_title_exact,1
538_a2,538,NA,The Sound and the Fury: A Hypertext Edition 2004,anystyle,W2082185124,The Sound and the Fury: A Hypertext Edition,offline_title_exact,1
539_a4,539,NA,Survivors of the Shoah Visual History Foundation,anystyle,W7096965906,Survivors of the Shoah Visual History Foundation,offline_title_exact,1
540_a6,540,NA,What is a library anymore anyway? Keller; Reich; Herkovic 2003,anystyle,W2024995040,"What is a library anymore, anyway?",offline_title_exact,1
541_a1,541,NA,Variation across speech and writing Biber,anystyle,W2093585241,Variation across Speech and Writing,offline_title_exact,1
541_a6,541,NA,Longman Grammar of Spoken and Written English,anystyle,W2086677051,Longman Grammar of Spoken and Written English,offline_title_exact,1
541_a7,541,NA,Pronouns and Genre in Shakespeare’s Drama Brainerd,anystyle,W2004341558,Pronouns and genre in Shakespeare’s drama,offline_title_exact,1
541_a8,541,NA,Computers and the Humanities 13.3 1979,anystyle,W2020352922,Computers and the Humanities,offline_title_fuzzy,0.9696969696969697
541_a15,541,NA,Computers and Written Texts,anystyle,W7018140053,Computers and written texts,offline_title_exact,1
541_a20,541,NA,Computers and the Humanities 5 1971,anystyle,W2020352922,Computers and the Humanities,offline_title_fuzzy,0.9866666666666667
541_a21,541,NA,Prose Style and Critical Reading Cluett,anystyle,W124281615,Prose style and critical reading,offline_title_exact,1
