ref_id,work_id,ref_doi,ref_search,oa_title,correct,ref_quality,openalex_id,match_method,confidence
1405_a3,1405,NA,Amended Settlement Agreement Google 2011 2012,AMENDED SETTLEMENT AGREEMENT TABLE OF CONTENTS,,anystyle,W7097117625,offline_title_fuzzy,0.921739130434783
1752_a1,1752,NA,"AusStage: e-Research in the performing arts,Australasian Drama Studies Bollen; Harvey; Holledge; McGillivray 2009",AusStage: e-Research in the Performing Arts,,anystyle,W1598623029,offline_title_fuzzy,0.921739130434783
8487_a1,8487,NA,Bilingual Dictionaries in an Lancashire 1992,Bilingual Dictionaries in Language Cultivation,,anystyle,W6980224244,offline_title_fuzzy,0.921739130434783
1450_a3,1450,NA,"Universe of the Mind: A Semiotic Theory of Culture, tr. Ann Shukman, intro Umberto Eco Lotman 1990","UNIVERSE OF THE MIND - A SEMIOTIC THEORY OF CULTURE - LOTMAN,YM",,anystyle,W2581252304,offline_title_fuzzy,0.92171841343748
747_a4,747,NA,"Implementation, and Use of the Ngram Statistic Package",Implementation and use of accounting software packages,,anystyle,W2901517316,offline_title_fuzzy,0.921645330597559
1727_a8,1727,NA,Crowdsourcing in the cultural heritage domain: opportunities and challenges Oomen; Aroyo 2011,Crowdsourcing in the cultural heritage domain,,anystyle,W1991111340,offline_title_fuzzy,0.921621621621622
3986_a17,3986,NA,The Social Side of the Internet | Pew Research Center Raine; Purcell; Smith 2016 2016-02-01,The social side of the internet,,anystyle,W1029975075,offline_title_fuzzy,0.92156862745098
3834_a2,3834,NA,Digital Scholarship Centers: Trends and Good Practices Lipponcott; Goldenberg-Hart 2014,Digital Scholarship Centers and Maker Spaces,,anystyle,W7118008772,offline_title_fuzzy,0.921568422373761
512_a2,512,NA,A Quantitative Analysis of Unqualified Dublin Core Ward,A Quantitative Analysis of Indian Music,,anystyle,W2315875016,offline_title_fuzzy,0.921527373527374
8383_a2,8383,NA,"Models, Processes, Principles & Strategies: Second Language Acquisition Inside and Outside the Classroom Andersen 1990","Models, Processes, Principles, and Strategies: Second Language Acquisition in and out of the Classroom.",,anystyle,W53626156,offline_title_fuzzy,0.921439774855924
738_a15,738,NA,Language and Cognition in Text Analysis,Language and Cognition in Mental Retardation,,anystyle,W50310776,offline_title_fuzzy,0.921435231435231
909_a10,909,NA,Common Sense Reasoning – From Cyc to Panton,Common Sense Reasoning – From Cyc to Intelligent Assistant,,anystyle,W7334523,offline_title_fuzzy,0.921428571428572
2785_r7,2785,NA,Pelagios: Enable Linked Ancient Geodata In Open Systems. [Online] Available from: http://pelagios-project.blogspot.co.at/p/about-pelagios.html [Accessed 4 March 2016].,Pelagios: Enable Linked Ancient Geodata In Open Systems,,xml_bibl,W6899105074,offline_title_fuzzy,0.921348314606742
10436_r1,10436,NA,Herzog-August-Bibliothek Wolfenbüttel (2015): DHd Working Papers. http://dhd-wp.hab.de/.,Herzog-August-Bibliothek Wolfenbüttel,,xml_bibl,W6991626949,offline_title_fuzzy,0.921311475409836
1093_a7,1093,NA,Metadata Encoding and Transmission Standard: Primer and Reference Manual 2007-09-01~,• Metadata Encoding and Transmission Standard (METS),,anystyle,W7095950454,offline_title_fuzzy,0.921244131455399
596_a17,596,NA,A Multi-Scale Timeline Slider for Stream Richter; Brotherton; Abowd; Truong 1999,A Multi-Scale Timeline Slider for Stream Visualization and Control,,anystyle,W47864230,offline_title_fuzzy,0.921212121212121
582_a1,582,NA,De la lexicométrie à la stylostatistique : peut-on mesurer le style ? Bandry-Scubbi; Deconinck-Brossard 2005,« De la lexicométrie à la stylostatistique? Sterne et Swift : textes croisés »,,anystyle,W7046564700,offline_title_fuzzy,0.921152164979266
3869_a1,3869,NA,Center for Open Data in the Humanities (CODH,Center for Open Data in the Humanities (CODH): Activities and Future Plans,,anystyle,W2889005437,offline_title_fuzzy,0.92112676056338
1543_a3,1543,NA,Building Digital Humanities in the Undergraduate Classroom Croxall; Berens 2011,Building Digital Humanities at Liberal Arts Colleges,,anystyle,W1653907637,offline_title_fuzzy,0.920965959328028
797_a5,797,NA,Making Sense of the Census Revisited: Census Higgs,Making Sense of the Census,,anystyle,W7137656735,offline_title_fuzzy,0.92093023255814
1183_a9,1183,NA,Archiving and Preservation in a Distributed,Archiving and Preservation,,anystyle,W6980040404,offline_title_fuzzy,0.92093023255814
1307_a6,1307,NA,"A Treatise on Lovesickness Beecher, Donald A Ferrand 1990 1623",A treatise on lovesickness,,anystyle,W2005025046,offline_title_fuzzy,0.92093023255814
1805_a3,1805,NA,The Long Now of Technology Infrastructure: Articulating Tensions in Development.Journal of the Association for Information Systems Ribes; Finholt 2009,The Long Now of Technology Infrastructure: Articulating Tensions in Development,,anystyle,W2789638995,offline_title_fuzzy,0.92093023255814
2043_a16,2043,NA,"Montréal, l’avenir du passé: le 19ième siècle Sweeny 2010","Montreal, l'avenir du passe",,anystyle,W3017728936,offline_title_fuzzy,0.92093023255814
2690_r15,2690,NA,Food and Agriculture Organisation of the United Nations (2016): Agris. (Accessed: 31 October 2015).,Food and Agriculture Organisation of the United Nations,,xml_bibl,W7097620341,offline_title_fuzzy,0.920879120879121
1505_a4,1505,NA,"Towards a Scholarly Editing System for the Next Decades Prov- idence Revised Selected Papers Robinson 2009 October 29-31, 2007 May 15-17, 2008",Towards a Scholarly Editing System for the Next Decades,,anystyle,W1550506917,offline_title_fuzzy,0.920879120879121
12061_r5,12061,NA,"Music Encoding Initiative (MEI). (2019). https://music-encoding.org/ (accessed April 28, 2022).",Music Encoding Initiative (MEI),,xml_bibl,W7021107613,offline_title_fuzzy,0.920833333333333
2012_a23,2012,NA,"Extension of the type/token distinction to document structure held August 3-6, 2010 in Montréal, Canada Huitfeldt; Marcoux; Sperberg-McQueen 2010 2010",Extension of the type/token distinction to document structure,,anystyle,W1913668621,offline_title_fuzzy,0.920792079207921
998_a25,998,NA,The Literary Mind: The Origins of Turner 1996,The literary mind : [The origins of Thought and Language],,anystyle,W7120327764,offline_title_fuzzy,0.920754716981132
1065_a19,1065,NA,The Literary Mind: The Origins of Turner 1996,The literary mind : [The origins of Thought and Language],,anystyle,W7120327764,offline_title_fuzzy,0.920754716981132
1999_a11,1999,NA,"Ḳonḳordantsyah ḥadashah le-Torah, Nevʼim, u-Khetuvim: botsar leshon ha-Miḳra - ʻIvrit ṿa-Aramit: shorashim, milim, shemot peratiyim, tserufim ṿe-nirdafim Even-Shoshan 1977","Konkordantsyah ḥadashah le-Torah, Neviʾim, u-Khetuvim : otsar leshon ha-Miḳra ʿIvrit ṿa-Aramit shorashim, milim, shemot peratiyim tserufim ve-nildafim",,anystyle,W1551005673,offline_title_fuzzy,0.920646729157367
1960_a12,1960,NA,"Narrative, interactivity, play, and games” Zimmerman 2004","Narrative, Interactivity, PLay and Games: Four Naughty Concepts in",,anystyle,W7096936906,offline_title_fuzzy,0.920634920634921
995_a12,995,NA,"Testing the Calculation of a Realistic hindex in Google Scholar, Scopus, and Web of Science for Jacso 2008","Testing the Calculation of a Realistic h-index in Google Scholar, Scopus, and Web of Science for F. W. Lancaster",,anystyle,W6997054633,offline_title_fuzzy,0.920609318996416
8505_a24,8505,NA,"L’intelligence artificielle et le langage, processus de compréhension Sabah",L'intelligence artificielle et le langage,,anystyle,W4297749792,offline_title_fuzzy,0.920588235294118
952_a1,952,NA,TEI Special Interest Group on Manuscripts,TEI: Special Interest Groups (SIGs),,anystyle,W6936849838,offline_title_fuzzy,0.920508130081301
913_a1,913,NA,Silchester Roman Town Insula IX: The Development of an,Silchester Roman Town Insula IX: The Development of an Urban Property c. AD 40-50 - c. AD 250,,anystyle,W1980343832,offline_title_fuzzy,0.920454545454546
1655_a5,1655,NA,Bibliography and National Canons: Women Writers in France Hoogenboom 2013 1800,"Bibliography and National Canons: Women Writers in France, England, Germany, and Russia (1800–2010)",,anystyle,W2600608585,offline_title_fuzzy,0.920430107526882
373_a8,373,NA,Literarische Reaktionen auf den Holocaust Rosenfeld; Schweigen 2000,Literarische Reaktionen auf den 11. September,,anystyle,W7067197364,offline_title_fuzzy,0.92039911308204
4086_a6,4086,NA,The Science and Art of Receiving Feedback Well,The science and art of reviewing,,anystyle,W2602458929,offline_title_fuzzy,0.920380434782609
2840_r2,2840,NA,Cultural Heritage Imaging. (2016). http://culturalheritageimaging.org/ (accessed 10 March 2016).,Cultural Heritage Imaging -CHI,,xml_bibl,W6955241411,offline_title_fuzzy,0.920376175548589
7722_a2,7722,NA,Modeling the Operation of Theory Havholm; Stewart 1990-03,Modeling the operation of a pneumatic borer,,anystyle,W2015028680,offline_title_fuzzy,0.920368217054264
1653_a26,1653,NA,Taking TEI Further: Teaching with TEI Project 2012 2012-08-20,Taking TEI Further: Teaching and Publication,,anystyle,W2728104186,offline_title_fuzzy,0.920364987080103
1524_a1,1524,NA,"The Modalities of Media: A Model for Understanding Intermedial Relations Media borders, multimodality and intermediality Elleström 2010",The Modalities of Media: A Model for Understanding Intermedial Relations,,anystyle,W1503292535,offline_title_fuzzy,0.920338983050847
8063_a7,8063,NA,Head-Driven Phrase Structure Grammar. Studies in Comtemporary Linguistics 1994 1994,Head-Driven Phrase Structure Grammar Michigan State University,,anystyle,W7096579810,offline_title_fuzzy,0.920313164449304
1193_a1,1193,NA,"'WikiPhiloSofia: Extraction and Visualization of Facts, Relations, and Networks Concerning","WikiPhiloSofia: extraction and visualization of facts, relations, and networks concerning philosophers using Wikipedia. To be presented at the 2009",,anystyle,W7099298558,offline_title_fuzzy,0.92027972027972
466_a7,466,NA,The languages of abstract and virtual worlds Holtzman,The languages of abstraction:,,anystyle,W4410141283,offline_title_fuzzy,0.92012987012987
3832_a9,3832,NA,Ministry of Culture of the Russian Federation The 2016,Ministry of Culture of the USSR,,anystyle,W4315744877,offline_title_fuzzy,0.920078999341672
2103_a7,2103,NA,Unsupervised feature learning and deep learning tutorial Ngiam 2011,Unsupervised feature learning for spam email filtering,,anystyle,W2911273633,offline_title_fuzzy,0.920039682539683
3760_r3,3760,NA,"Danielewski, M. Z. (2000). House of Leaves. New York: Pantheon Books.","Danielewski M.Z. (2000), House of leaves.",,xml_bibl,W7113570480,offline_title_fuzzy,0.92
10011_r16,10011,NA,"_____. Index to book reviews in England, 1775-1800. London: British Library, 1997.",Index to Book Reviews in England 1775‐1800,,xml_bibl,W1579185791,offline_title_fuzzy,0.92
801_a4,801,NA,Human Language Technology for Automatic Annotation and,Human Language Technology for Automatic Annotation and Indexing of Digital Library Content,,anystyle,W4235789277,offline_title_fuzzy,0.92
1020_a15,1020,NA,Computational Stylometry Vogel; Lynch 2008,Computational Stylometry: Who’s in a Play?,,anystyle,W1570651926,offline_title_fuzzy,0.92
1102_a1,1102,NA,"Medieval Manuscripts, Hypertext and Reading Carlquist 2004","Medieval Manuscripts, Hypertext and Reading. Visions of Digital Editions",,anystyle,W2019520758,offline_title_fuzzy,0.92
3910_a7,3910,NA,Forum: Using OED Evidence” in Dictionaries Coleman 2013,FORUM: Using OED Evidence,,anystyle,W2071559388,offline_title_fuzzy,0.92
4088_a4,4088,NA,"OCR of Historical Printings of Latin Texts: Problems, Prospects, Progress Springmann; Najock; Morgenroth; Schmid; Gotscharek; Fink 2014",OCR of historical printings of Latin texts,,anystyle,W2088483389,offline_title_fuzzy,0.92
883_a11,883,NA,Humanities Computing Research as a Medium for Teaching and Learning in the Digital Humanities’ Jessop,Humanities Computing Research Projects as a Medium for Teaching and Learning in the Digital Humanities,,anystyle,W2736899063,offline_title_fuzzy,0.919987349778621
10652_r5,10652,NA,"Skirl, Helge / Schwarz-Friesel, Monika (2007): Metapher. Universitätsverlag Winter.","Skirl. Helge / Schwarz-Friesel, Monika: Metapher. Heidelberg: Winter, 2007.",,xml_bibl,W2942572725,offline_title_fuzzy,0.919962484478614
2140_a4,2140,NA,Meaning and Mining: The Implicit Assumptions in Data Mining for the Humanities Scully; Pasanek 2008,Meaning and mining: the impact of implicit assumptions in data mining for the humanities,,anystyle,W2095885230,offline_title_fuzzy,0.919868637110016
552_a13,552,NA,Association for Computers and the Humanities- Association for Literary and Linguistic Computing June 9-13,ASSOCIATION FOR COMPUTERS AND THE HUMANITIES ASSOCIATION FOR LITERARY AND LINGUISTIC COMPUTING 1993 JOINT INTERNATIONAL CONFERENCE ACH-ALLC93 16–19 JUNE 1993,,anystyle,W4229524274,offline_title_fuzzy,0.919745222929936
1234_a2,1234,NA,Beitrag zur historischen Narratologie,Beitrag zur historischen Litteratur Englands.,,anystyle,W7064362607,offline_title_fuzzy,0.91970866970867
1586_a5,1586,NA,The Transformation of experience in narrative syntax. Language in the Inner City 354-396 Labov 1972,The transformation of experience in narrative syntax,,anystyle,W3216043304,offline_title_fuzzy,0.919540229885058
775_a5,775,NA,"King’s College London Medieval Studies, 1",King's College London Medicine,,anystyle,W6992046692,offline_title_fuzzy,0.91952380952381
2666_r7,2666,NA,"Schreibman S., Siemens R., Unsworth J. (2004) A Companion to Digital Humanities. Blackwell Publishing. http://www.digitalhumanities.org/companion/","Schreibman (S.), Siemens (R.), Unsworth (J.) (eds). ""A Companion to Digital Humanities"". Blackwell Publishing, Oxford.",,xml_bibl,W2225688256,offline_title_fuzzy,0.919510436001919
424_a1,424,NA,The English-Swedish Parallel Corpus (ESPC). Manual of enlarged version Altenberg; Aijmer; Svensson 2001,The English-Swedish Parallel Corpus (ESPC),,anystyle,W6945169230,offline_title_fuzzy,0.919402985074627
612_a7,612,NA,TEI P4: Guidelines for Electronic Text 2002,TEI P4 Guidelines for Electronic Text Encoding and Interchange,,anystyle,W6930948789,offline_title_fuzzy,0.919354838709677
635_a16,635,NA,TEI P4: Guidelines for Electronic Text 2002,TEI P4 Guidelines for Electronic Text Encoding and Interchange,,anystyle,W6930948789,offline_title_fuzzy,0.919354838709677
1658_a4,1658,NA,TEI P5: Guidelines for Electronic Text Burnard,TEI P5: Guidelines for Electronic Text Encoding and Interchange,,anystyle,W7082284936,offline_title_fuzzy,0.919354838709677
405_a8,405,NA,A Corpus Based Approach to the Interpretation of Aerial Images Robertson 1999,A corpus-based approach to register variation,,anystyle,W3214655744,offline_title_fuzzy,0.919309221244705
10899_r6,10899,NA,"Düring, Marten / Eumann, Ulrich / Stark, Martin / Keyserlingk, Linda v. (2016) (eds.): Handbuch Historische Netzwerkforschung. Grundlagen und Anwendungen. Berlin: LIT Verlag.","Düring, Marten, Eumann, Ulrich, Stark, Martin y Von Keyserlingk, Linda (Hg.): Handbuch historische Netzwerkforschung. Grundlagen und Anwendungen. Berlin, LIT Verlag, 2016. 211 pp.",,xml_bibl,W2741963271,offline_title_fuzzy,0.919305845990244
